item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
5790,5791,dita_document:a69d3948a9d9c798ad6f,dita_document:1a29432667fefe7d6eb3,1.0000001192092896,0.999864,duplicate/semantic duplicate,all_notes_fr_cluster_00211,all_notes_fr_cluster_00211,all_notes_fr_cluster_00211,yes,Normalized node text is identical.,False,cross_encoder,not_needed
187,217,dita_document:5e775320f5ed7f6911e4,dita_document:7fec1d690c0449a323ce,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
187,253,dita_document:5e775320f5ed7f6911e4,dita_document:af84b49184806b6d031d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
187,524,dita_document:5e775320f5ed7f6911e4,dita_document:782c1c995e96510576b9,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
187,527,dita_document:5e775320f5ed7f6911e4,dita_document:a12f006f67b3cc2879eb,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
187,531,dita_document:5e775320f5ed7f6911e4,dita_document:5a919a42da8a69f8dc1d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
217,253,dita_document:7fec1d690c0449a323ce,dita_document:af84b49184806b6d031d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
217,524,dita_document:7fec1d690c0449a323ce,dita_document:782c1c995e96510576b9,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
217,527,dita_document:7fec1d690c0449a323ce,dita_document:a12f006f67b3cc2879eb,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
217,531,dita_document:7fec1d690c0449a323ce,dita_document:5a919a42da8a69f8dc1d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
239,240,dita_document:9102e804191469e8b83b,dita_document:7104381b4c98dff3d0f3,1.0000001192092896,0.99986523,duplicate/semantic duplicate,all_notes_fr_cluster_00074,all_notes_fr_cluster_00074,all_notes_fr_cluster_00074,yes,Normalized node text is identical.,False,cross_encoder,not_needed
253,524,dita_document:af84b49184806b6d031d,dita_document:782c1c995e96510576b9,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
253,527,dita_document:af84b49184806b6d031d,dita_document:a12f006f67b3cc2879eb,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
253,531,dita_document:af84b49184806b6d031d,dita_document:5a919a42da8a69f8dc1d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
323,332,dita_document:087d00fe29995d589226,dita_document:0d9c881c118164261a4a,1.0000001192092896,0.99986523,duplicate/semantic duplicate,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,yes,Normalized node text is identical.,False,cross_encoder,not_needed
323,334,dita_document:087d00fe29995d589226,dita_document:0034fbb0c001f7a7b861,1.0000001192092896,0.99986523,duplicate/semantic duplicate,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,yes,Normalized node text is identical.,False,cross_encoder,not_needed
332,334,dita_document:0d9c881c118164261a4a,dita_document:0034fbb0c001f7a7b861,1.0000001192092896,0.99986523,duplicate/semantic duplicate,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,all_notes_fr_cluster_00003,yes,Normalized node text is identical.,False,cross_encoder,not_needed
366,444,dita_document:bdf314e5eb954e3a409c,dita_document:9be580e0f5ee60879323,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
366,926,dita_document:bdf314e5eb954e3a409c,dita_document:b926214768078122020e,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
366,958,dita_document:bdf314e5eb954e3a409c,dita_document:cfbb938e4f08ac92ced5,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
444,926,dita_document:9be580e0f5ee60879323,dita_document:b926214768078122020e,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
444,958,dita_document:9be580e0f5ee60879323,dita_document:cfbb938e4f08ac92ced5,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
524,527,dita_document:782c1c995e96510576b9,dita_document:a12f006f67b3cc2879eb,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
524,531,dita_document:782c1c995e96510576b9,dita_document:5a919a42da8a69f8dc1d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
527,531,dita_document:a12f006f67b3cc2879eb,dita_document:5a919a42da8a69f8dc1d,1.0000001192092896,0.99986315,duplicate/semantic duplicate,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,all_notes_fr_cluster_00040,yes,Normalized node text is identical.,False,cross_encoder,not_needed
926,958,dita_document:b926214768078122020e,dita_document:cfbb938e4f08ac92ced5,1.0000001192092896,0.9998273,duplicate/semantic duplicate,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,all_notes_fr_cluster_00695,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,1240,dita_document:bebade40e7d76759df22,dita_document:03eddddbeaaba5beb118,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,1273,dita_document:bebade40e7d76759df22,dita_document:71409a67f659e24a8a0c,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,1276,dita_document:bebade40e7d76759df22,dita_document:86597753f4479f0a8dab,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,1278,dita_document:bebade40e7d76759df22,dita_document:465210f97176d61c44d4,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,3431,dita_document:bebade40e7d76759df22,dita_document:070086924538eb4ed0b3,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,3434,dita_document:bebade40e7d76759df22,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1207,3437,dita_document:bebade40e7d76759df22,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,1273,dita_document:03eddddbeaaba5beb118,dita_document:71409a67f659e24a8a0c,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,1276,dita_document:03eddddbeaaba5beb118,dita_document:86597753f4479f0a8dab,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,1278,dita_document:03eddddbeaaba5beb118,dita_document:465210f97176d61c44d4,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,3431,dita_document:03eddddbeaaba5beb118,dita_document:070086924538eb4ed0b3,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,3434,dita_document:03eddddbeaaba5beb118,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1240,3437,dita_document:03eddddbeaaba5beb118,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1273,1276,dita_document:71409a67f659e24a8a0c,dita_document:86597753f4479f0a8dab,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1273,1278,dita_document:71409a67f659e24a8a0c,dita_document:465210f97176d61c44d4,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1273,3431,dita_document:71409a67f659e24a8a0c,dita_document:070086924538eb4ed0b3,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1273,3434,dita_document:71409a67f659e24a8a0c,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1273,3437,dita_document:71409a67f659e24a8a0c,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1276,1278,dita_document:86597753f4479f0a8dab,dita_document:465210f97176d61c44d4,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1276,3431,dita_document:86597753f4479f0a8dab,dita_document:070086924538eb4ed0b3,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1276,3434,dita_document:86597753f4479f0a8dab,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1276,3437,dita_document:86597753f4479f0a8dab,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1278,3431,dita_document:465210f97176d61c44d4,dita_document:070086924538eb4ed0b3,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1278,3434,dita_document:465210f97176d61c44d4,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1278,3437,dita_document:465210f97176d61c44d4,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1280,3439,dita_document:f50c394a95aa914dd4e4,dita_document:f3138638d79c8130ec28,1.0000001192092896,0.99921274,duplicate/semantic duplicate,all_notes_fr_cluster_00125,all_notes_fr_cluster_00125,all_notes_fr_cluster_00125,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3090,3093,dita_document:8cb0b887b82605c9f3cd,dita_document:6cffbe6f4c58a0bedb85,1.0000001192092896,0.99989456,duplicate/semantic duplicate,all_notes_fr_cluster_00584,all_notes_fr_cluster_00584,all_notes_fr_cluster_00584,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3431,3434,dita_document:070086924538eb4ed0b3,dita_document:52affb741e3f4f3b6cbd,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3431,3437,dita_document:070086924538eb4ed0b3,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3434,3437,dita_document:52affb741e3f4f3b6cbd,dita_document:2c290092553676f6d738,1.0000001192092896,0.9998786,duplicate/semantic duplicate,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,all_notes_fr_cluster_00037,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3570,3610,dita_document:63f88e2d481e0c1f2c8a,dita_document:e37f6cd84b905e8da52f,1.0000001192092896,0.9998932,duplicate/semantic duplicate,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3570,3612,dita_document:63f88e2d481e0c1f2c8a,dita_document:ffbe04b2272d99dab5a6,1.0000001192092896,0.9998932,duplicate/semantic duplicate,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3570,3617,dita_document:63f88e2d481e0c1f2c8a,dita_document:67a7df9c43ae72c2c25f,1.0000001192092896,0.9998932,duplicate/semantic duplicate,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3570,3619,dita_document:63f88e2d481e0c1f2c8a,dita_document:1e9428545f6dc80fe380,1.0000001192092896,0.9998932,duplicate/semantic duplicate,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3570,3631,dita_document:63f88e2d481e0c1f2c8a,dita_document:800b999e0bffe8761d46,1.0000001192092896,0.9998932,duplicate/semantic duplicate,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,all_notes_fr_cluster_00010,yes,Normalized node text is identical.,False,cross_encoder,not_needed
