item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
3565,3899,dita_document:99536ffc10e8c3645813,dita_document:2c0a6eec2f561386f3db,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05121_note_0008.dita,Note,,,KA-05121_note_0008.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3905,dita_document:99536ffc10e8c3645813,dita_document:f3bdb785df37c6150653,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05122_note_0002.dita,Note,,,KA-05122_note_0002.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3911,dita_document:99536ffc10e8c3645813,dita_document:6ce34e2f8bf9cbeb4b17,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05123_note_0001.dita,Note,,,KA-05123_note_0001.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3917,dita_document:99536ffc10e8c3645813,dita_document:b9b9477cb8c33a0b5253,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05124_note_0003.dita,Note,,,KA-05124_note_0003.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3928,dita_document:99536ffc10e8c3645813,dita_document:cfc84e06ceb6d584b87f,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05125_note_0007.dita,Note,,,KA-05125_note_0007.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3940,dita_document:99536ffc10e8c3645813,dita_document:10ba972a8df7ccf87b71,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05126_note_0007.dita,Note,,,KA-05126_note_0007.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3955,dita_document:99536ffc10e8c3645813,dita_document:9c5b9b5269aad7964d0f,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05127_note_0011.dita,Note,,,KA-05127_note_0011.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,3990,dita_document:99536ffc10e8c3645813,dita_document:3ffb73e91a7ada1c7f96,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05130_note_0005.dita,Note,,,KA-05130_note_0005.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4010,dita_document:99536ffc10e8c3645813,dita_document:147c9f275ab362271ca1,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05132_note_0008.dita,Note,,,KA-05132_note_0008.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4033,dita_document:99536ffc10e8c3645813,dita_document:93314d0569ede0fab286,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05134_note_0016.dita,Note,,,KA-05134_note_0016.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4040,dita_document:99536ffc10e8c3645813,dita_document:bab3d5dec6765f9fc78c,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05136_note_0003.dita,Note,,,KA-05136_note_0003.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4046,dita_document:99536ffc10e8c3645813,dita_document:b07edcc1590a83619e18,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05137_note_0001.dita,Note,,,KA-05137_note_0001.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4086,dita_document:99536ffc10e8c3645813,dita_document:807477172ee201c61424,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05139_note_0022.dita,Note,,,KA-05139_note_0022.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4108,dita_document:99536ffc10e8c3645813,dita_document:2e2e2a67d837650dde3d,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05141_note_0006.dita,Note,,,KA-05141_note_0006.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4115,dita_document:99536ffc10e8c3645813,dita_document:6b683e7aa5066884a657,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05142_note_0002.dita,Note,,,KA-05142_note_0002.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4127,dita_document:99536ffc10e8c3645813,dita_document:7eabe7450c3e68580899,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05143_note_0006.dita,Note,,,KA-05143_note_0006.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4134,dita_document:99536ffc10e8c3645813,dita_document:12d3552d2b97f71b6de5,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05144_note_0004.dita,Note,,,KA-05144_note_0004.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4160,dita_document:99536ffc10e8c3645813,dita_document:73d0ab423b9840caddf3,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05146_note_0006.dita,Note,,,KA-05146_note_0006.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4170,dita_document:99536ffc10e8c3645813,dita_document:921429d14c7a81e92382,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05148_note_0004.dita,Note,,,KA-05148_note_0004.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4178,dita_document:99536ffc10e8c3645813,dita_document:34a6207728e2907a4a5b,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05149_note_0003.dita,Note,,,KA-05149_note_0003.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4186,dita_document:99536ffc10e8c3645813,dita_document:051c119be37f58a76364,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05150_note_0005.dita,Note,,,KA-05150_note_0005.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
3565,4196,dita_document:99536ffc10e8c3645813,dita_document:baf96209cca886b654ce,1.0,0.9998912,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05080_note_0004.dita,Note,,,KA-05080_note_0004.dita,,,dita_document,KA-05151_note_0004.dita,Note,,,KA-05151_note_0004.dita,,,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.,Note Remarque : Tous les champs pertinents de la section 1.1 doivent être complétés lorsque vous transmettez une demande de prestation étrangère.
