item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
3582,4165,dita_document:9f09fa97d93084fcc11c,dita_document:4e7225dc4b72475ae820,1.0,0.9999024,duplicate/semantic duplicate,all_notes_en_cluster_00461,all_notes_en_cluster_00461,all_notes_en_cluster_00461,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3583,3893,dita_document:c72bb7a0fcdb5563b943,dita_document:ad8390d921dd26c91beb,1.0,0.9998939,duplicate/semantic duplicate,all_notes_en_cluster_00714,all_notes_en_cluster_00714,all_notes_en_cluster_00714,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3591,dita_document:ae270fe4f4857f5ae1ed,dita_document:0bb1e3b667df99a2ab88,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3592,dita_document:ae270fe4f4857f5ae1ed,dita_document:5fdd633b3287644b432c,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3609,dita_document:ae270fe4f4857f5ae1ed,dita_document:b62d6aabcb5dfaa25652,1.0,0.99968004,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3611,dita_document:ae270fe4f4857f5ae1ed,dita_document:d1353bc7caf9cc46f2ba,1.0,0.99968004,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3613,dita_document:ae270fe4f4857f5ae1ed,dita_document:ece05955c06502eff8b7,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3819,dita_document:ae270fe4f4857f5ae1ed,dita_document:1ebd1ee652ef97e30cdd,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3824,dita_document:ae270fe4f4857f5ae1ed,dita_document:48769956ebef4ab0f876,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3831,dita_document:ae270fe4f4857f5ae1ed,dita_document:0100fccbac7c255aaa32,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3962,dita_document:ae270fe4f4857f5ae1ed,dita_document:b59afca23dd69b6af530,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3963,dita_document:ae270fe4f4857f5ae1ed,dita_document:b4c2dcba6eeb88b757da,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3964,dita_document:ae270fe4f4857f5ae1ed,dita_document:f3f463d2260e312d021c,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3965,dita_document:ae270fe4f4857f5ae1ed,dita_document:0943d61f889611550a39,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3966,dita_document:ae270fe4f4857f5ae1ed,dita_document:db671ec0277b82c4974d,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3971,dita_document:ae270fe4f4857f5ae1ed,dita_document:3168a6a7938925faa266,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3972,dita_document:ae270fe4f4857f5ae1ed,dita_document:dcba9935cab472d9965a,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3974,dita_document:ae270fe4f4857f5ae1ed,dita_document:e65b3e7152687bafad85,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3990,dita_document:ae270fe4f4857f5ae1ed,dita_document:75f4e561a46bf4c8f364,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3991,dita_document:ae270fe4f4857f5ae1ed,dita_document:749fe7f9c552612370cc,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,3994,dita_document:ae270fe4f4857f5ae1ed,dita_document:332ff300acccf3b1334f,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4039,dita_document:ae270fe4f4857f5ae1ed,dita_document:4b9b3ff912db75c76734,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4042,dita_document:ae270fe4f4857f5ae1ed,dita_document:95dd03167c9435d9eb10,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4044,dita_document:ae270fe4f4857f5ae1ed,dita_document:efa112c93bb6d26c7728,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4055,dita_document:ae270fe4f4857f5ae1ed,dita_document:293cb8b970447c0b9e18,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4062,dita_document:ae270fe4f4857f5ae1ed,dita_document:1227c308594a3263880e,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4068,dita_document:ae270fe4f4857f5ae1ed,dita_document:7aa9d9a7283ef3dd51a8,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4126,dita_document:ae270fe4f4857f5ae1ed,dita_document:fac342bf6a92ee4f915c,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4130,dita_document:ae270fe4f4857f5ae1ed,dita_document:88d742a386022bd1543c,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4134,dita_document:ae270fe4f4857f5ae1ed,dita_document:a6454d6ddebc173f04b7,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4152,dita_document:ae270fe4f4857f5ae1ed,dita_document:363cc1c6f9b123dd1949,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4153,dita_document:ae270fe4f4857f5ae1ed,dita_document:f51b829a8dafb052e921,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3590,4154,dita_document:ae270fe4f4857f5ae1ed,dita_document:d921a0dd4c17cc0a0b3a,1.0,0.99967146,duplicate/semantic duplicate,all_notes_en_cluster_00011,all_notes_en_cluster_00011,all_notes_en_cluster_00011,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,3607,dita_document:d23d4ba4d7d94c78d692,dita_document:65d3df9f61d0d894a3c2,1.0,0.99989086,duplicate/semantic duplicate,all_notes_en_cluster_00552,all_notes_en_cluster_00552,all_notes_en_cluster_00552,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3621,3622,dita_document:bd05ff0ef18b6259f69d,dita_document:d93beb90aa1cad0a3fb7,1.0,0.99988884,duplicate/semantic duplicate,all_notes_en_cluster_00735,all_notes_en_cluster_00735,all_notes_en_cluster_00735,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3664,3676,dita_document:57f48f94b941a27166d8,dita_document:7e0578fd39394ec9a78a,1.0,0.99971086,duplicate/semantic duplicate,all_notes_en_cluster_00474,all_notes_en_cluster_00474,all_notes_en_cluster_00474,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3668,3681,dita_document:e9d24202f8c777f0fde7,dita_document:557f1abe6d91b959fde7,1.0,0.9996777,duplicate/semantic duplicate,all_notes_en_cluster_00474,all_notes_en_cluster_00474,all_notes_en_cluster_00474,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3668,3684,dita_document:e9d24202f8c777f0fde7,dita_document:8bf536c9e444f011f6be,1.0,0.9996777,duplicate/semantic duplicate,all_notes_en_cluster_00474,all_notes_en_cluster_00474,all_notes_en_cluster_00474,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,3691,dita_document:703ba9760f37fade48de,dita_document:f8ccfca3dc78e4b11cda,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,3694,dita_document:703ba9760f37fade48de,dita_document:1301e15282def26a13d3,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,3841,dita_document:703ba9760f37fade48de,dita_document:53d7f3bc619d81a5a791,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,3843,dita_document:703ba9760f37fade48de,dita_document:8b839040dbc6489dbc83,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,3844,dita_document:703ba9760f37fade48de,dita_document:8fbce22b6603931cbac6,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,4142,dita_document:703ba9760f37fade48de,dita_document:eeaa9f1fc9088daf62f8,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,4143,dita_document:703ba9760f37fade48de,dita_document:6f799f91a57d2aab3859,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3689,4144,dita_document:703ba9760f37fade48de,dita_document:672e26ffb4830c7b329d,1.0,0.99964684,duplicate/semantic duplicate,all_notes_en_cluster_00153,all_notes_en_cluster_00153,all_notes_en_cluster_00153,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3736,3738,dita_document:ad6198458b525609144b,dita_document:c5ce6fce38f921e58c0d,1.0,0.99965256,duplicate/semantic duplicate,all_notes_en_cluster_00615,all_notes_en_cluster_00615,all_notes_en_cluster_00615,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3737,3740,dita_document:5765502a22173441c21e,dita_document:4d6ca632978a99da5093,1.0,0.99992996,duplicate/semantic duplicate,all_notes_en_cluster_00456,all_notes_en_cluster_00456,all_notes_en_cluster_00456,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3737,3742,dita_document:5765502a22173441c21e,dita_document:53ce4cbcf4c6f688026a,1.0,0.99992996,duplicate/semantic duplicate,all_notes_en_cluster_00456,all_notes_en_cluster_00456,all_notes_en_cluster_00456,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3752,3754,dita_document:bb7b77a4063b1866c32b,dita_document:86199cdffc605115c503,1.0,0.9999038,duplicate/semantic duplicate,all_notes_en_cluster_00591,all_notes_en_cluster_00591,all_notes_en_cluster_00591,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3767,3769,dita_document:487d1a298334fe6db016,dita_document:65feeae798102b8cfa13,1.0,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00400,all_notes_en_cluster_00400,all_notes_en_cluster_00400,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3767,3892,dita_document:487d1a298334fe6db016,dita_document:514377be02e576ff2f33,1.0,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00400,all_notes_en_cluster_00400,all_notes_en_cluster_00400,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3767,3895,dita_document:487d1a298334fe6db016,dita_document:d1d5b53e2d82d2895748,1.0,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00400,all_notes_en_cluster_00400,all_notes_en_cluster_00400,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3767,4034,dita_document:487d1a298334fe6db016,dita_document:3f5f3a3cbdad51461712,1.0,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00400,all_notes_en_cluster_00400,all_notes_en_cluster_00400,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3777,3887,dita_document:6d31aec0eef200287de1,dita_document:287d73bd879e986c6654,1.0,0.9998951,duplicate/semantic duplicate,all_notes_en_cluster_00289,all_notes_en_cluster_00289,all_notes_en_cluster_00289,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3777,3957,dita_document:6d31aec0eef200287de1,dita_document:c89499d42f9f1e72aeb4,1.0,0.9998951,duplicate/semantic duplicate,all_notes_en_cluster_00289,all_notes_en_cluster_00289,all_notes_en_cluster_00289,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3786,3787,dita_document:428c6c94529414bd3590,dita_document:2694e18f044b202f23a2,1.0,0.99980575,duplicate/semantic duplicate,all_notes_en_cluster_00279,all_notes_en_cluster_00279,all_notes_en_cluster_00279,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3807,3983,dita_document:a825e58242a266fa1404,dita_document:2f60f8246c5973764477,1.0,0.99989915,duplicate/semantic duplicate,all_notes_en_cluster_00322,all_notes_en_cluster_00322,all_notes_en_cluster_00322,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3808,3810,dita_document:42f8a5cac17ac422ad84,dita_document:5ed84f25d481fe40dc16,1.0,0.9999062,duplicate/semantic duplicate,all_notes_en_cluster_00419,all_notes_en_cluster_00419,all_notes_en_cluster_00419,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3808,3985,dita_document:42f8a5cac17ac422ad84,dita_document:85c337183cf227e4da18,1.0,0.9999062,duplicate/semantic duplicate,all_notes_en_cluster_00419,all_notes_en_cluster_00419,all_notes_en_cluster_00419,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3808,3987,dita_document:42f8a5cac17ac422ad84,dita_document:475009545395fc9a2104,1.0,0.9999062,duplicate/semantic duplicate,all_notes_en_cluster_00419,all_notes_en_cluster_00419,all_notes_en_cluster_00419,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3816,3820,dita_document:5062152624b7bf602cbc,dita_document:b245b713c04ff6af5ca1,1.0,0.99988955,duplicate/semantic duplicate,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3816,3832,dita_document:5062152624b7bf602cbc,dita_document:59575c4c771163e990ca,1.0,0.99988955,duplicate/semantic duplicate,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,Normalized node text is identical.,False,cross_encoder,not_needed
