dataset,node_id,cluster_id,is_in_duplicate_cluster,cluster_size,body_type,node_type,article_path,article_title,document_type,language,word_count,content_hash,text
KMT all_notes EN,dita_document:3bc7b02114daf4d44007,all_notes_en_cluster_00189,yes,9,conbody,dita_document,KA-01453_note_0006.dita,Note,dita_common_node,,13,b3288e9145fe9fc561fbaa3f00ecef587d7a07f7,Note Note: Applications that have been force denied cannot be modified or re-adjudicated.
KMT all_notes EN,dita_document:402afdbe64daf2291fb9,,no,,conbody,dita_document,KA-01455_note_0001.dita,Note,dita_common_node,,13,4744f44afbb02d841440d29e9b5cbed94bb37bde,Note Note: The ISP-0425 form cannot be used to pay a death benefit.
KMT all_notes EN,dita_document:f12e18a1eeb24105b73e,all_notes_en_cluster_00348,yes,10,conbody,dita_document,KA-01455_note_0002.dita,Note,dita_common_node,,11,ca24578e749c50af5d6b98dbef4fa7318dc1fff1,"Note Note: The deceased's title (e.g. Mr. , Mrs. ) is optional."
KMT all_notes EN,dita_document:e6da88307fe31bdaf898,all_notes_en_cluster_00006,yes,34,conbody,dita_document,KA-01455_note_0003.dita,Note,dita_common_node,,57,572f019d024c67144e1d5834241201576cc98f9f,"Note Note: You must use ITRDS to record the individual's email address when it is provided on their application or form. At this time, the Department is committed to recording an individual's email address in ITRDS , but email is not an approved method of communication due to privacy concerns. Do not communicate with the individual by email."
KMT all_notes EN,dita_document:14c183d08a1053e685d5,all_notes_en_cluster_00145,yes,7,conbody,dita_document,KA-01457_note_0001.dita,Note,dita_common_node,,11,3ebc3cb84d47422a74cc01f5e51b948c0a416931,Note Alert: Cúram information to be added at a later date.
KMT all_notes EN,dita_document:42b497a48a68a4e626ac,all_notes_en_cluster_00417,yes,2,conbody,dita_document,KA-01457_note_0002.dita,Note,dita_common_node,,12,402de7b2abccc1187a2081076abaa02cab22dc6e,Note Note: Ensure you have enough information to identify the deceased client.
KMT all_notes EN,dita_document:ea37ed43396fce4f7f78,all_notes_en_cluster_00417,yes,2,conbody,dita_document,KA-01457_note_0003.dita,Note,dita_common_node,,14,34e91630c3d0cc116f8dab687f1b4c6e26b69b66,Note Note: Ensure you have enough information to identify the person representing the deceased.
KMT all_notes EN,dita_document:b962ef4d9eea9b3bd8da,,no,,conbody,dita_document,KA-01457_note_0004.dita,Note,dita_common_node,,69,3a3a39b14acabda1a507e5e3aab3a7fbaf11e293,"Note Alert: You are no longer required to sign off on applications or forms that have the For Office Use Only section as your unique digital identifier is traceable in the applicable processing systems. However, you must add a note in ITRDS that includes the decision to deny the request and the date the decision is made. ITRDS Notes—Review, Add and Delete (Action) ITRDS Notes—Review, Add and Delete (Action)"
KMT all_notes EN,dita_document:5b1560c61cde43454172,,no,,conbody,dita_document,KA-01459_note_0001.dita,Note,dita_common_node,,23,a3e93b620cb9b7a75a70e13511f45f9396e70b7e,Note Note: You cannot check Earliest Month when there is a future RTR or enter a Start Date for a previous accounting month.
KMT all_notes EN,dita_document:201976fe3e99cf28c1e9,all_notes_en_cluster_00239,yes,4,conbody,dita_document,KA-01459_note_0002.dita,Note,dita_common_node,,130,47a4f25c607cc47eb7b1daf515dc01b1fff17437,"Note Warning: If the client is already in pay for a CPP benefit, do not use this field as an existing Federal Voluntary Tax Withhold (FVTW) may be overridden. Instead, click CPMS and review the Federal Voluntary Tax in the Withholds section. Call the client to confirm the amount of the FVTW if it differs from the amount on the application. Refer to Authenticate a Client or an Authorized Third Party During a Phone Call (Action) . Complete the Federal Voluntary Tax Withhold screen in CPMS and Authenticate a Client or an Authorized Third Party During a Phone Call (Action) Federal Voluntary Tax Withhold—Add, Modify, Stop or Delete (Action) Authenticate a Client or an Authorized Third Party During a Phone Call (Action) Federal Voluntary Tax Withhold—Add, Modify, Stop or Delete (Action)"
KMT all_notes EN,dita_document:add81bda313b950a2371,all_notes_en_cluster_00030,yes,13,conbody,dita_document,KA-01459_note_0003.dita,Note,dita_common_node,,15,bb89324dfc1f4989ac03767d3da3d22e86498669,Note Note: Proof of birth is not required in order to force deny an application.
KMT all_notes EN,dita_document:a8ecdeaa8e8a2790cb7b,all_notes_en_cluster_00189,yes,9,conbody,dita_document,KA-01459_note_0004.dita,Note,dita_common_node,,13,b3288e9145fe9fc561fbaa3f00ecef587d7a07f7,Note Note: Applications that have been force denied cannot be modified or re-adjudicated.
KMT all_notes EN,dita_document:b1854d30ca2058f0a1d1,,no,,conbody,dita_document,KA-01462_note_0001.dita,Note,dita_common_node,,68,5f79142b7cff0dae47ac36e894213560ed5e6384,"Note WARNING: You must review Potential Eligibility and Messages for important information before data capturing. You must determine if the application is a Dual Account , if yes, transfer it to the Dual Processing Unit before data capturing. If either contributor has QPP earnings and the credit split is processed in the region, it may cause errors in client payments and billing to Retraite Québec. Dual Account Dual Account"
KMT all_notes EN,dita_document:383c91f6ff39cab968d8,,no,,conbody,dita_document,KA-01462_note_0002.dita,Note,dita_common_node,,60,daffe0287d2adcaf41dab08ab9a7a16a29976426,"Note Reminder: If the applicant or non-applicant is in pay in ITRDS for a CPP benefit, pension or provision, go to CPMS to review the Payables and Receivables blocks in the Account Overview screen before data capturing the credit split. This will allow you to verify if the adjudication has created any receivables or payables after completing the data capture."
KMT all_notes EN,dita_document:df62b2e4b1a6e4efb24b,,no,,conbody,dita_document,KA-01462_note_0003.dita,Note,dita_common_node,,54,406c85d63f2640756cd478ada87015173737335d,"Note Note: For applicants and non-applicants who are not in pay for a CPP benefit, pension or provision, you must enter an address to allow the system to assign an Office of Control (OCON) Number. If there is no OCON, ITRDS will not produce a Notice of Canada Pension Plan Credit Split Approval (ISP1900C)."
KMT all_notes EN,dita_document:72fd5e7f5ff5051933f9,,no,,conbody,dita_document,KA-01462_note_0004.dita,Note,dita_common_node,,30,da97d7603f0b32e9723089f11cd13b8e944bd4e9,"Note WARNING: An error message appears if this section is left blank. Therefore, you must ensure that a selection is made before you can save the data capture as Pending ."
KMT all_notes EN,dita_document:8baefd633f0370a6a2aa,all_notes_en_cluster_00057,yes,10,conbody,dita_document,KA-01462_note_0005.dita,Note,dita_common_node,,22,e3cf5c572cd31ce350bd1b3c3c92cf740b9fcf8f,"Note Note: If you do not know the Type , select Regular . If needed, modify the field once you receive the required information."
KMT all_notes EN,dita_document:ac536e5be0244d9e320d,,no,,conbody,dita_document,KA-01462_note_0006.dita,Note,dita_common_node,,49,047c2468d98b1df909c0c7a5d963dc20a1f4e09c,"Note Note: Do not select Kempling for any agreement made on or after June 4, 1986 since the Kempling remedy only applies to agreements signed before this date. If you select Kempling by mistake, no error message will appear and the system will incorrectly display the Type as Kempling ."
KMT all_notes EN,dita_document:2a102cb075eeecc834ed,,no,,conbody,dita_document,KA-01462_note_0007.dita,Note,dita_common_node,,32,f9c08feb50ce04fc60dba90bf33e78e7b6d6ec56,"Note Note: If you selected Kempling for Type , you must select Yes for Proof . If the data is unavailable, save the data capture as Pending to be able to obtain the information."
KMT all_notes EN,dita_document:d66cd8d8730e67e7bdab,,no,,conbody,dita_document,KA-01462_note_0008.dita,Note,dita_common_node,,67,c33029f818ddd19ff782d26c310ae89a1e929077,"Note Note: The information provided in this block helps to determine if a credit split is precluded by a court order or written agreement that is recognized by the provincial law. You must determine if there is a release in the spousal agreement from one of the four provinces (British Columbia, Saskatchewan, Quebec, and Alberta) that allows a previously married couple to not split their CPP credits."
KMT all_notes EN,dita_document:4afc506986486c92255e,,no,,conbody,dita_document,KA-01462_note_0009.dita,Note,dita_common_node,,25,6ac57981ecf3facd7f43e0dc19941483437c815d,"Note Note: If the agreement is from Alberta, refer to the Exceptions and special cases section in the procedure Credit Split Application Credit Split Application"
KMT all_notes EN,dita_document:3f65658190ba9d195801,,no,,conbody,dita_document,KA-01462_note_0010.dita,Note,dita_common_node,,38,9f397b3d1842fa9af069d8b4b815fd240183434d,"Note Reminder: Confirm the periods of cohabitation and the spouse’s or common law partner’s name. Refer to Interrelationships—Add, Modify or Detach . Select the periods of cohabitation for the client’s application. Interrelationships—Add, Modify or Detach Interrelationships—Add, Modify or Detach"
KMT all_notes EN,dita_document:27aa49f8ec60ddc7363a,,no,,conbody,dita_document,KA-01462_note_0011.dita,Note,dita_common_node,,50,6c099492212d127248938ce2263733a5cf7d66e3,"Note Note: If a Credit Split application was previously denied and the Kempling remedy can be applied to a new application, the Signature Date and Date Stamp will be obtained from the new Credit Split application. However, the Deemed / Protected Date is the date of the denied Credit Split application."
KMT all_notes EN,dita_document:15dc352f773705cf5c7d,,no,,conbody,dita_document,KA-01462_note_0012.dita,Note,dita_common_node,,20,66b1cb7a05ab53de1a352c295532980de350e34d,"Note Note: If you selected Kempling for Type , the Documentary Evidence screen opens. Check Ministerial Approval from the Kempling box."
KMT all_notes EN,dita_document:fb38767b636303ecb8e5,all_notes_en_cluster_00030,yes,13,conbody,dita_document,KA-01462_note_0013.dita,Note,dita_common_node,,15,bb89324dfc1f4989ac03767d3da3d22e86498669,Note Note: Proof of birth is not required in order to force deny an application.
KMT all_notes EN,dita_document:e046ecb366729de437c7,all_notes_en_cluster_00189,yes,9,conbody,dita_document,KA-01462_note_0014.dita,Note,dita_common_node,,13,b3288e9145fe9fc561fbaa3f00ecef587d7a07f7,Note Note: Applications that have been force denied cannot be modified or re-adjudicated.
KMT all_notes EN,dita_document:d51cc793620bd659cf2f,,no,,conbody,dita_document,KA-01464_note_0001.dita,Note,dita_common_node,,39,dbef32f5f1fe81a3e2b1c2a665101bb046ec173a,"Note Note: To set a modified NRT rate back to the full rate, repeat the steps 1 to 5, leaving the End Date and CPP Periodic Rate fields blank. Select Default from the menu at CPP Periodic Rate Reason ."
KMT all_notes EN,dita_document:f8e44786835316a0c2fd,all_notes_en_cluster_00284,yes,10,conbody,dita_document,KA-01466_note_0001.dita,Note,dita_common_node,,75,be97be427de676bbf7f63d217983ce633f495257,"Note CPP Warning: This procedure has been archived. Click Previous Versions at the bottom of this article and select the most recent archived version for the procedures to follow when processing a cash receipt received before April 6, 2021. From April 6, 2021, incoming payments will be actioned by National Accounts Receivable. For more information, Incoming Payments in the Public Sector Collections and Disbursements System Incoming Payments in the Public Sector Collections and Disbursements System"
KMT all_notes EN,dita_document:c34dc6b828ac2b338d8f,all_notes_en_cluster_00488,yes,4,conbody,dita_document,KA-01466_note_0002.dita,Note,dita_common_node,,41,127f53b1a8a0ad70c434ab2e71d925c5caf98180,"Note OAS Alert: To record and apply a cash receipt, refer to Overpayments, Remissions and Write-Offs (OAS Operational Procedures). To reverse, delete or adjust a cash receipt, refer to your existing guidance material. Overpayments, Remissions and Write-Offs Overpayments, Remissions and Write-Offs"
KMT all_notes EN,dita_document:edb4091e95c92854ea7f,all_notes_en_cluster_00284,yes,10,conbody,dita_document,KA-01466_note_0003.dita,Note,dita_common_node,,75,be97be427de676bbf7f63d217983ce633f495257,"Note CPP Warning: This procedure has been archived. Click Previous Versions at the bottom of this article and select the most recent archived version for the procedures to follow when processing a cash receipt received before April 6, 2021. From April 6, 2021, incoming payments will be actioned by National Accounts Receivable. For more information, Incoming Payments in the Public Sector Collections and Disbursements System Incoming Payments in the Public Sector Collections and Disbursements System"
KMT all_notes EN,dita_document:553e47c34eb3f3b6e5db,all_notes_en_cluster_00488,yes,4,conbody,dita_document,KA-01466_note_0004.dita,Note,dita_common_node,,41,127f53b1a8a0ad70c434ab2e71d925c5caf98180,"Note OAS Alert: To record and apply a cash receipt, refer to Overpayments, Remissions and Write-Offs (OAS Operational Procedures). To reverse, delete or adjust a cash receipt, refer to your existing guidance material. Overpayments, Remissions and Write-Offs Overpayments, Remissions and Write-Offs"
KMT all_notes EN,dita_document:ff64273035c57bbfa128,all_notes_en_cluster_00757,yes,2,conbody,dita_document,KA-01468_note_0001.dita,Note,dita_common_node,,35,865ebbeb1ac6c7dbb103b6f8b3e9cfd54ae960e2,"Note Note: The Application for a CPP Retirement Pension (ISP-1000) form and Application for Canada Pension Plan Disability Benefits (ISP-1151) form have a specific “ Please don't call, send letters only ” field that clients can select."
