item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
3488,3509,dita_document:e2a800856ab6d547015d,dita_document:aee6dd411aa108e28fc0,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3488,3510,dita_document:e2a800856ab6d547015d,dita_document:b38781e643018ad1ac01,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3488,3511,dita_document:e2a800856ab6d547015d,dita_document:0e9926a7b4c9dd488156,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3488,3512,dita_document:e2a800856ab6d547015d,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3509,3510,dita_document:aee6dd411aa108e28fc0,dita_document:b38781e643018ad1ac01,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3509,3511,dita_document:aee6dd411aa108e28fc0,dita_document:0e9926a7b4c9dd488156,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3509,3512,dita_document:aee6dd411aa108e28fc0,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3510,3511,dita_document:b38781e643018ad1ac01,dita_document:0e9926a7b4c9dd488156,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3510,3512,dita_document:b38781e643018ad1ac01,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3511,3512,dita_document:0e9926a7b4c9dd488156,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3570,3571,dita_document:ecbb952c579ee42ce552,dita_document:0a1502672868732c6d0c,0.9999998807907104,0.9999318,duplicate/semantic duplicate,all_notes_en_cluster_00085,all_notes_en_cluster_00085,all_notes_en_cluster_00085,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05084_note_0005.dita,Note,,,KA-05084_note_0005.dita,,,dita_document,KA-05084_note_0006.dita,Note,,,KA-05084_note_0006.dita,,,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.
3570,3573,dita_document:ecbb952c579ee42ce552,dita_document:919d4cff9d3c2cbef8e2,0.9999998807907104,0.9999318,duplicate/semantic duplicate,all_notes_en_cluster_00085,all_notes_en_cluster_00085,all_notes_en_cluster_00085,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05084_note_0005.dita,Note,,,KA-05084_note_0005.dita,,,dita_document,KA-05084_note_0008.dita,Note,,,KA-05084_note_0008.dita,,,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.
3571,3573,dita_document:0a1502672868732c6d0c,dita_document:919d4cff9d3c2cbef8e2,0.9999998807907104,0.9999318,duplicate/semantic duplicate,all_notes_en_cluster_00085,all_notes_en_cluster_00085,all_notes_en_cluster_00085,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05084_note_0006.dita,Note,,,KA-05084_note_0006.dita,,,dita_document,KA-05084_note_0008.dita,Note,,,KA-05084_note_0008.dita,,,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.,Note Note: A calendar month must include at least 15 days of residence under the OAS Act to be considered as a month of coverage under Austrian legislation.
3630,3636,dita_document:0f2476fe52d2f7c023b0,dita_document:70d960a64e8d8c461fb0,0.9999998807907104,0.99989915,duplicate/semantic duplicate,all_notes_en_cluster_00073,all_notes_en_cluster_00073,all_notes_en_cluster_00073,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05091_note_0010.dita,Note,,,KA-05091_note_0010.dita,,,dita_document,KA-05092_note_0002.dita,Note,,,KA-05092_note_0002.dita,,,"Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8.","Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8."
3630,3657,dita_document:0f2476fe52d2f7c023b0,dita_document:8c098fc57627f0c9408c,0.9999998807907104,0.99989915,duplicate/semantic duplicate,all_notes_en_cluster_00073,all_notes_en_cluster_00073,all_notes_en_cluster_00073,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05091_note_0010.dita,Note,,,KA-05091_note_0010.dita,,,dita_document,KA-05096_note_0003.dita,Note,,,KA-05096_note_0003.dita,,,"Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8.","Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8."
3636,3657,dita_document:70d960a64e8d8c461fb0,dita_document:8c098fc57627f0c9408c,0.9999998807907104,0.99989915,duplicate/semantic duplicate,all_notes_en_cluster_00073,all_notes_en_cluster_00073,all_notes_en_cluster_00073,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05092_note_0002.dita,Note,,,KA-05092_note_0002.dita,,,dita_document,KA-05096_note_0003.dita,Note,,,KA-05096_note_0003.dita,,,"Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8.","Note Note: If you are providing a protective date based on a request from the foreign institution, the date is provided in Section 4.8."
3769,3892,dita_document:65feeae798102b8cfa13,dita_document:514377be02e576ff2f33,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05109_note_0005.dita,Note,,,KA-05109_note_0005.dita,,,dita_document,KA-05122_note_0004.dita,Note,,,KA-05122_note_0004.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
3769,3895,dita_document:65feeae798102b8cfa13,dita_document:d1d5b53e2d82d2895748,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05109_note_0005.dita,Note,,,KA-05109_note_0005.dita,,,dita_document,KA-05122_note_0007.dita,Note,,,KA-05122_note_0007.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
3769,4034,dita_document:65feeae798102b8cfa13,dita_document:3f5f3a3cbdad51461712,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05109_note_0005.dita,Note,,,KA-05109_note_0005.dita,,,dita_document,KA-05137_note_0004.dita,Note,,,KA-05137_note_0004.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
3820,3832,dita_document:b245b713c04ff6af5ca1,dita_document:59575c4c771163e990ca,0.9999998807907104,0.99988955,duplicate/semantic duplicate,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05116_note_0009.dita,Note,,,KA-05116_note_0009.dita,,,dita_document,KA-05116_note_0021.dita,Note,,,KA-05116_note_0021.dita,,,"Note Note: If the applicant is female, the name at birth should be provided.","Note Note: If the applicant is female, the name at birth should be provided."
3892,3895,dita_document:514377be02e576ff2f33,dita_document:d1d5b53e2d82d2895748,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05122_note_0004.dita,Note,,,KA-05122_note_0004.dita,,,dita_document,KA-05122_note_0007.dita,Note,,,KA-05122_note_0007.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
3892,4034,dita_document:514377be02e576ff2f33,dita_document:3f5f3a3cbdad51461712,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05122_note_0004.dita,Note,,,KA-05122_note_0004.dita,,,dita_document,KA-05137_note_0004.dita,Note,,,KA-05137_note_0004.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
3895,4034,dita_document:d1d5b53e2d82d2895748,dita_document:3f5f3a3cbdad51461712,0.9999998807907104,0.9999025,duplicate/semantic duplicate,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05122_note_0007.dita,Note,,,KA-05122_note_0007.dita,,,dita_document,KA-05137_note_0004.dita,Note,,,KA-05137_note_0004.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6.","Note Note: If there is no applicable protective date, advise the foreign institution in section 4.6."
