item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item1_text,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item2_text
2551,2552,dita_document:eef2bccbeb28cbfd7b4f,dita_document:c1d6bcadff3f0601ffff,0.9773659706115724,0.99957657,conflicting information,"Both passages provide calculations for QPP and private pension, but they present different values for the private pension, leading to different total estimated incomes. This constitutes conflicting information.",True,llm_borderline,reviewed,dita_document,note_c_2552.dita,Callout,,,note_c_2552.dita,,,"Callout QPP: ($300.00 × 4) ∕ 4 × 12 = $3,600.00 Private pension: ($250.00 × 4 ) ∕ 4 × 12 = $3,000.00 Total estimated income: $6,600.00",dita_document,note_c_2553.dita,Callout,,,note_c_2553.dita,,,"Callout QPP: ($300.00 × 4) ∕ 4 × 12 = $3,600.00 Private pension: ($275.00 × 4) ∕ 4 × 12 = $3,300.00 New total estimated income: $6,900.00"
3046,3051,dita_document:6ed04e122fe74f6c57d3,dita_document:9709558657d416d7f00c,0.9773575663566588,0.99939275,conflicting information,"Both passages provide calculations for 'Callout CPP RTR' but with different unit prices and total amounts, leading to mutually incompatible claims.",True,llm_borderline,reviewed,dita_document,note_c_3047.dita,Callout,,,note_c_3047.dita,,,"Callout CPP RTR: $318.00 × 12 = $3,816.00",dita_document,note_c_3052.dita,Callout,,,note_c_3052.dita,,,"Callout CPP RTR: $643.00 × 12 = $7,716.00"
7459,7475,dita_document:8662b226d2fdd4cc5c40,dita_document:e7db723cb00994b18407,0.977334201335907,0.99980116,duplicate/semantic duplicate,"Both passages convey the same information regarding the presence of a section only on the paper application form, with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_7460.dita,Note,,,note_c_7460.dita,,,Note Note: Cette section se trouve seulement sur le formulaire de demande papier.,dita_document,note_c_7476.dita,Note,,,note_c_7476.dita,,,Note Remarque : Cette section n'est présente que sur le formulaire de demande papier.
3079,3084,dita_document:3044b803372d4d5ee155,dita_document:bbff5b3871feb46f94f0,0.977287530899048,0.99920493,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3080.dita,Note,,,note_c_3080.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes the simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a Medical Adjudicator (MA) grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received.",dita_document,note_c_3085.dita,Note,,,note_c_3085.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a medical adjudicator grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received."
7915,8045,dita_document:f0928b1a821d71867700,dita_document:e52f9cb14710b652863c,0.977280855178833,0.9995817,duplicate/semantic duplicate,"Both passages convey the same instruction regarding notifying a foreign institution if there is no applicable protected date, despite minor differences in wording and section references.",True,llm_borderline,reviewed,dita_document,note_c_7916.dita,Note,,,note_c_7916.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.8.",dita_document,note_c_8046.dita,Note,,,note_c_8046.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, informez l'institution étrangère à la section 4.9."
7314,7341,dita_document:2514e005f9351b165a76,dita_document:553b7cb13ef661599417,0.9772645831108092,0.99985117,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_7315.dita,Note,,,note_c_7315.dita,,,"Note Remarque : Si le demandeur vit séparé de son époux ou de son conjoint de fait pour des raisons indépendantes de sa volonté, envoyez la lettre ISS954A à l'époux ou au conjoint de fait, à l'adresse postale du demandeur, pour qu'il la complète.",dita_document,note_c_7342.dita,Note,,,note_c_7342.dita,,,"Note Remarque: Si le demandeur vit à séparément de son époux ou conjoint de fait pour des raisons indépendantes de sa volonté, envoyez la lettre ISS0954A adressée à l’époux ou au conjoint de fait pour qu’il le remplisse en utilisant l'adresse postale du demandeur."
361,3028,dita_document:0b4b2ac09fa46bc5911e,dita_document:8e4d1dfcae6d5918a47f,0.9772147536277772,0.9998325,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0362.dita,Note,,,note_c_0362.dita,,,"Note Warning: At this time, the Department is committed to recording a client's email address in ITRDS but email is not an approved method of communication with clients or legal representatives. Do not communicate with the client by email.",dita_document,note_c_3029.dita,Note,,,note_c_3029.dita,,,"Note Warning: At this time, the Department is committed to recording a contact's email address in ITRDS , but email is not an approved method of communication with clients or legal representatives. Do not communicate with the client by email."
2770,2792,dita_document:68cc1196f9968ae1f31f,dita_document:860c5cf50129b95338dc,0.9772084355354308,0.9998304,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2771.dita,Note,,,note_c_2771.dita,,,Note Note: This field is only on the online application.,dita_document,note_c_2793.dita,Note,,,note_c_2793.dita,,,Note Note: This field appears on the online application only.
7832,7992,dita_document:371b9ecf2b5a1340f1eb,dita_document:7079ea62ff6ab84c6bcb,0.9772070646286012,0.9998453,duplicate/semantic duplicate,"Both passages convey the same instruction regarding notifying a foreign institution if there is no applicable protected date, despite minor differences in wording and section numbers.",True,llm_borderline,reviewed,dita_document,note_c_7833.dita,Note,,,note_c_7833.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, avisez l'institution étrangère dans la section 4.9.",dita_document,note_c_7993.dita,Note,,,note_c_7993.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
2633,3159,dita_document:e69f17380dde3f8e776a,dita_document:748f61ceb21764f03e92,0.977187156677246,0.9998156,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2634.dita,Note,,,note_c_2634.dita,,,"Note Note: If the applicant is living apart from their spouse or common-law partner for reasons beyond their control, send the Statement - Spouses or Common-law Partners Living Apart for Reasons Beyond Their Control (ISP3040) form for completion. Do not hold the application awaiting the return of ISP3040 form. Continue processing the application with a married or common-law marital status.",dita_document,note_c_3160.dita,Note,,,note_c_3160.dita,,,"Note Note: If the applicant is living apart from their spouse or common-law partner for reasons beyond their control, send the Statement – Spouses or Common-law Partners Living Apart for Reasons beyond their Control (ISP-3040) form for completion. Do not hold the application awaiting the return of this form. Continue processing the application with a married or common-law marital status."
8031,8055,dita_document:8ac41d760eb00bbd98a9,dita_document:d56cc45e95569e995d9d,0.9771655797958374,0.99783283,conflicting information,"Both passages provide instructions on how to note unverified information on a form, but they differ in the specific sections referenced (4.7 vs 4.9) and the phrasing of the verification statement, leading to mutually incompatible claims about where to add the remark.",True,llm_borderline,reviewed,dita_document,note_c_8032.dita,Note,,,note_c_8032.dita,,,"Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.7 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».",dita_document,note_c_8056.dita,Note,,,note_c_8056.dita,,,"Note Remarque : Si un renseignement fourni dans les parties 1 à 4 du formulaire de demande ne peut pas être vérifié, ajoutez la remarque suivante à la partie 4.9 du formulaire de liaison : «Veuillez noter que les renseignements qui se trouvent sur le formulaire de demande n'ont été vérifié par Service Canada que si les renseignements sont inscrits sur ce formulaire de liaison ou sur les documents justificatifs.»"
5633,6137,dita_document:d4159aa36e7ca9a7e993,dita_document:710315ba9ca2c4da951f,0.9771546721458436,0.9994992,conflicting information,"Both passages discuss the scenario of a surplus payment in SMGP without a corresponding record in Cúram. However, they contain conflicting claims regarding the terminology used: Passage 1 states that Cúram will issue 'le moins-payé' (the lesser payment), while Passage 2 states that Cúram will issue 'les arrérages' (the arrears). This indicates a fundamental disagreement about what Cúram will do in this situation.",True,llm_borderline,reviewed,dita_document,note_c_5634.dita,Note,,,note_c_5634.dita,,,"Note Remarque : S'il y a seulement un plus-payé dans le SMGP et qu'il n'y en a pas dans Cúram, Cúram ne sera pas conscient du plus-payé et émettra automatiquement le moins-payé. À l'heure actuelle, aucun recouvrement n'aura lieu dans ce cas.",dita_document,note_c_6138.dita,Note,,,note_c_6138.dita,,,"Note Remarque : S’il y a un plus-payé dans le SMGP uniquement et non dans Cúram, Cúram n'aura pas connaissance du plus-payé et émettra automatiquement les arrérages. À l'heure actuelle, il n'y aura aucun recouvrement dans cette situation."
4761,7679,dita_document:9902c660c076f709bd9c,dita_document:3e3017ff5cf49b22d04b,0.9771069884300232,0.9989568,duplicate/semantic duplicate,"Both passages convey the same essential information regarding the Ministry's policy on recording email addresses in SERTI and the disapproval of using email for communication with clients or legal representatives, despite slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_4762.dita,Note,,,note_c_4762.dita,,,"Note Avertissement : À l'heure actuelle, le Ministère s'engage à consigner l'adresse courriel du contact dans le SERTI , mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec la tierce partie par courriel.",dita_document,note_c_7680.dita,Note,,,note_c_7680.dita,,,"Note Avertissement : Pour l'instant, le Ministère s'engage à consigner l'adresse de courriel d'un client dans le SERTI, mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants juridiques. Ne communiquez pas avec le client par courriel."
3079,3088,dita_document:3044b803372d4d5ee155,dita_document:75cd9292582ed9b36d59,0.9771060347557068,0.99920493,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3080.dita,Note,,,note_c_3080.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes the simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a Medical Adjudicator (MA) grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received.",dita_document,note_c_3089.dita,Note,,,note_c_3089.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a medical adjudicator grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received"
